Full date (TH),% change,A1,A2,A3,A4,A5,A6,A7,A8,A9,A0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B0,Label
9/25/2015,2.05%,Sep,Jan,Aug,Aug,Aug,Aug,Nov,Sep,Oct,Mar,Mar,Aug,May,Nov,Sep,Apr,Jul,Feb,Jan,Mar,1
9/26/2015,-0.68%,Sep,Feb,Aug,Aug,Aug,Aug,Nov,Sep,Oct,Mar,Mar,Dec,May,Nov,Sep,Apr,Jul,Feb,Jan,Mar,0
9/29/2015,-1.36%,Sep,Mar,Aug,Aug,Aug,Aug,Nov,Sep,Oct,Mar,Apr,Jan,Jun,Dec,Sep,Apr,Aug,Feb,Dec,Mar,-1
9/30/2015,0.09%,Sep,Apr,Aug,Aug,Aug,Aug,Nov,Sep,Oct,Mar,Apr,May,Jun,Dec,Sep,Apr,Aug,Feb,Dec,Mar,0
10/1/2015,-1.60%,Sep,Apr,Aug,Aug,Aug,Aug,Nov,Sep,Oct,Mar,Apr,Oct,Jun,Dec,Sep,Apr,Aug,Feb,Dec,Mar,-1
10/2/2015,0.45%,Sep,May,Aug,Aug,Aug,Aug,Nov,Sep,Oct,Mar,May,Feb,Jul,Dec,Sep,Apr,Aug,Feb,Dec,Mar,0
10/3/2015,1.94%,Sep,May,Aug,Aug,Aug,Aug,Nov,Sep,Oct,Mar,May,Jun,Jul,Dec,Sep,Apr,Aug,Feb,Nov,Mar,1
10/6/2015,-0.09%,Sep,Jun,Aug,Sep,Aug,Aug,Nov,Sep,Oct,Mar,Jun,Jun,Jul,Jan,Sep,May,Aug,Feb,Nov,Mar,0
10/7/2015,0.68%,Sep,Jul,Aug,Sep,Aug,Aug,Nov,Sep,Oct,Mar,Jun,Oct,Aug,Jan,Sep,May,Aug,Feb,Nov,Mar,0
10/8/2015,-0.25%,Sep,Jul,Aug,Sep,Aug,Aug,Nov,Sep,Oct,Mar,Jun,Feb,Aug,Feb,Sep,May,Aug,Feb,Nov,Mar,0
10/9/2015,-0.40%,Sep,Aug,Aug,Sep,Aug,Aug,Nov,Sep,Oct,Mar,Jul,Jun,Aug,Feb,Sep,May,Aug,Feb,Nov,Mar,0
10/10/2015,1.01%,Sep,Aug,Aug,Sep,Aug,Aug,Nov,Sep,Oct,Mar,Jul,Sep,Aug,Feb,Sep,May,Aug,Feb,Oct,Mar,1
10/13/2015,1.16%,Sep,Sep,Aug,Sep,Aug,Aug,Nov,Sep,Oct,Mar,Aug,Aug,Sep,Mar,Oct,Jun,Aug,Feb,Oct,Mar,1
10/14/2015,0.03%,Sep,Oct,Aug,Sep,Aug,Aug,Nov,Sep,Oct,Mar,Aug,Dec,Sep,Apr,Oct,Jun,Aug,Feb,Oct,Mar,0
10/15/2015,0.75%,Sep,Oct,Aug,Sep,Aug,Aug,Nov,Sep,Oct,Mar,Aug,Apr,Sep,Apr,Oct,Jul,Aug,Feb,Oct,Mar,0
10/16/2015,0.88%,Sep,Nov,Aug,Sep,Aug,Aug,Nov,Sep,Sep,Mar,Sep,Jul,Sep,Apr,Oct,Jul,Aug,Feb,Sep,Mar,0
10/17/2015,-0.29%,Sep,Nov,Aug,Sep,Aug,Aug,Nov,Sep,Sep,Mar,Sep,Nov,Sep,May,Oct,Jul,Aug,Feb,Sep,Mar,0
10/20/2015,-0.46%,Oct,Dec,Aug,Sep,Aug,Aug,Nov,Sep,Sep,Mar,Oct,Oct,Oct,Jun,Oct,Aug,Aug,Feb,Sep,Mar,0
10/21/2015,0.20%,Oct,Jan,Aug,Sep,Aug,Aug,Nov,Sep,Sep,Mar,Oct,Mar,Oct,Jul,Oct,Aug,Aug,Feb,Sep,Mar,0
10/22/2015,-0.90%,Oct,Jan,Aug,Sep,Aug,Aug,Nov,Sep,Sep,Mar,Nov,Jul,Oct,Jul,Oct,Sep,Aug,Feb,Aug,Mar,0
10/23/2015,-0.01%,Oct,Feb,Aug,Sep,Aug,Aug,Nov,Sep,Sep,Mar,Nov,Nov,Oct,Jul,Oct,Sep,Aug,Feb,Aug,Mar,0
10/24/2015,-0.49%,Oct,Feb,Aug,Sep,Aug,Aug,Nov,Sep,Sep,Mar,Nov,Mar,Nov,Aug,Oct,Sep,Aug,Feb,Aug,Mar,0
10/27/2015,0.44%,Oct,Apr,Aug,Oct,Aug,Aug,Nov,Sep,Sep,Mar,Dec,Apr,Nov,Oct,Nov,Oct,Aug,Feb,Aug,Mar,0
10/28/2015,-0.06%,Oct,Apr,Aug,Oct,Aug,Aug,Nov,Sep,Sep,Mar,Dec,Aug,Nov,Oct,Nov,Nov,Aug,Feb,Jul,Mar,0
10/29/2015,1.19%,Oct,Apr,Aug,Oct,Aug,Aug,Nov,Sep,Sep,Mar,Jan,Dec,Nov,Nov,Nov,Nov,Aug,Feb,Jul,Mar,1
10/30/2015,-2.63%,Oct,May,Aug,Oct,Aug,Aug,Nov,Sep,Sep,Mar,Jan,May,Dec,Nov,Nov,Nov,Aug,Feb,Jul,Mar,-1
10/31/2015,-0.54%,Oct,May,Aug,Oct,Aug,Aug,Nov,Sep,Sep,Mar,Jan,Sep,Dec,Dec,Nov,Nov,Sep,Feb,Jul,Mar,0
11/3/2015,-0.73%,Oct,Jul,Aug,Oct,Aug,Aug,Nov,Sep,Sep,Mar,Feb,Sep,Dec,Jan,Nov,Dec,Sep,Feb,Jul,Mar,0
11/4/2015,-0.96%,Oct,Jul,Aug,Oct,Aug,Sep,Nov,Sep,Sep,Mar,Feb,Jan,Dec,Feb,Nov,Jan,Sep,Feb,Jun,Mar,0
11/5/2015,-0.75%,Oct,Aug,Sep,Oct,Aug,Sep,Nov,Sep,Sep,Mar,Mar,Apr,Jan,Feb,Nov,Jan,Sep,Feb,Jun,Mar,0
11/6/2015,-0.75%,Oct,Aug,Sep,Oct,Aug,Sep,Nov,Sep,Sep,Mar,Mar,Aug,Jan,Mar,Nov,Jan,Sep,Feb,Jun,Mar,0
11/7/2015,-1.57%,Oct,Aug,Sep,Oct,Aug,Sep,Nov,Sep,Sep,Mar,Mar,Dec,Jan,Mar,Nov,Feb,Sep,Feb,Jun,Mar,-1
11/10/2015,0.06%,Oct,Oct,Sep,Oct,Aug,Sep,Nov,Sep,Sep,Mar,Apr,Nov,Feb,May,Nov,Feb,Sep,Feb,May,Mar,0
11/11/2015,-0.23%,Oct,Oct,Sep,Oct,Aug,Sep,Nov,Sep,Sep,Mar,May,Feb,Feb,May,Nov,Mar,Sep,Feb,May,Mar,0
11/12/2015,-0.11%,Oct,Oct,Sep,Oct,Aug,Sep,Nov,Sep,Sep,Mar,May,Jun,Feb,Jun,Nov,Mar,Sep,Feb,May,Mar,0
11/13/2015,0.14%,Oct,Nov,Sep,Oct,Aug,Sep,Nov,Sep,Sep,Mar,May,Oct,Feb,Jun,Nov,Mar,Sep,Feb,May,Mar,0
11/14/2015,-0.54%,Oct,Nov,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,May,Feb,Feb,Jul,Nov,Apr,Sep,Feb,May,Mar,0
11/17/2015,0.30%,Oct,Jan,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,Jun,Jan,Mar,Sep,Dec,May,Sep,Jan,Apr,Mar,0
11/18/2015,-0.51%,Nov,Jan,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,Jul,May,Mar,Sep,Dec,May,Sep,Jan,Apr,Mar,0
11/19/2015,-1.06%,Nov,Jan,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,Jul,Sep,Mar,Oct,Dec,May,Sep,Jan,Apr,Mar,-1
11/20/2015,1.39%,Nov,Feb,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,Jul,Feb,Mar,Oct,Dec,Jun,Sep,Jan,Apr,Mar,1
11/21/2015,-0.08%,Nov,Feb,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,Aug,Jun,Apr,Nov,Dec,Jun,Sep,Jan,Apr,Mar,0
11/24/2015,-1.04%,Nov,Apr,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,Aug,Jul,Apr,Dec,Dec,Jul,Sep,Jan,Mar,Mar,-1
11/25/2015,0.55%,Nov,Apr,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,Sep,Nov,Apr,Jan,Dec,Jul,Sep,Jan,Mar,Mar,0
11/26/2015,-0.78%,Nov,May,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,Sep,Mar,May,Jan,Dec,Jul,Sep,Jan,Mar,Mar,0
11/27/2015,0.28%,Nov,May,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,Sep,Jul,May,Feb,Dec,Aug,Sep,Jan,Mar,Mar,0
11/28/2015,-1.27%,Nov,Jun,Sep,Nov,Aug,Sep,Nov,Sep,Sep,Mar,Oct,Nov,May,Feb,Dec,Aug,Oct,Jan,Mar,Mar,-1
12/1/2015,0.43%,Nov,Jul,Sep,Dec,Aug,Sep,Nov,Sep,Sep,Mar,Nov,Dec,Jun,Apr,Dec,Sep,Oct,Jan,Feb,Mar,0
12/2/2015,0.33%,Nov,Jul,Sep,Dec,Aug,Sep,Nov,Sep,Sep,Mar,Nov,Mar,Jun,Apr,Dec,Sep,Oct,Jan,Feb,Mar,0
12/3/2015,-0.94%,Nov,Aug,Sep,Dec,Aug,Oct,Nov,Sep,Sep,Mar,Nov,Jul,Jun,Apr,Dec,Oct,Oct,Jan,Feb,Mar,0
12/4/2015,0.00%,Nov,Aug,Sep,Dec,Aug,Oct,Nov,Sep,Sep,Mar,Dec,Nov,Jun,May,Dec,Oct,Oct,Jan,Feb,Mar,0
12/5/2015,2.25%,Nov,Sep,Sep,Dec,Aug,Oct,Nov,Sep,Sep,Mar,Dec,Feb,Jun,May,Dec,Nov,Oct,Jan,Jan,Mar,1
12/8/2015,-0.32%,Nov,Oct,Sep,Dec,Aug,Oct,Nov,Sep,Sep,Mar,Jan,Jan,Jul,Jul,Dec,Dec,Oct,Jan,Jan,Mar,0
12/9/2015,-0.34%,Nov,Oct,Sep,Dec,Aug,Oct,Nov,Sep,Sep,Mar,Jan,May,Jul,Jul,Dec,Dec,Oct,Jan,Jan,Mar,0
12/10/2015,0.83%,Nov,Nov,Sep,Dec,Aug,Oct,Nov,Sep,Sep,Mar,Jan,Sep,Jul,Jul,Dec,Dec,Oct,Jan,Jan,Mar,0
12/11/2015,-0.93%,Nov,Nov,Sep,Dec,Aug,Oct,Nov,Sep,Aug,Mar,Feb,Dec,Jul,Aug,Dec,Jan,Oct,Jan,Dec,Mar,0
12/12/2015,0.14%,Nov,Dec,Sep,Dec,Aug,Oct,Nov,Sep,Aug,Mar,Feb,Apr,Jul,Aug,Dec,Jan,Oct,Jan,Dec,Mar,0
12/15/2015,-0.40%,Nov,Jan,Sep,Dec,Sep,Oct,Nov,Sep,Aug,Mar,Mar,Apr,Aug,Sep,Apr,Feb,Oct,Jan,Dec,Mar,0
12/16/2015,-0.63%,Nov,Jan,Sep,Dec,Sep,Oct,Nov,Sep,Aug,Mar,Mar,Aug,Aug,Sep,Jan,Mar,Oct,Jan,Dec,Mar,0
12/17/2015,1.30%,Dec,Feb,Sep,Dec,Sep,Oct,Nov,Sep,Aug,Mar,Apr,Dec,Aug,Oct,Jan,Mar,Oct,Jan,Dec,Mar,1
12/18/2015,-2.40%,Dec,Feb,Sep,Dec,Sep,Oct,Nov,Sep,Aug,Mar,Apr,Apr,Aug,Oct,Jan,Mar,Oct,Jan,Nov,Mar,-1
12/19/2015,1.25%,Dec,Mar,Sep,Dec,Sep,Oct,Nov,Sep,Aug,Mar,Apr,Sep,Aug,Oct,Jan,Apr,Oct,Jan,Nov,Mar,1
12/22/2015,1.53%,Dec,Apr,Sep,Dec,Sep,Oct,Nov,Sep,Aug,Mar,May,Sep,Sep,Nov,Jan,May,Oct,Jan,Nov,Mar,1
12/23/2015,-0.36%,Dec,May,Sep,Dec,Sep,Oct,Nov,Sep,Aug,Mar,May,Feb,Sep,Nov,Jan,May,Oct,Jan,Nov,Mar,0
12/24/2015,-0.62%,Dec,May,Sep,Dec,Sep,Oct,Nov,Sep,Aug,Mar,Jun,Jun,Sep,Nov,Jan,Jun,Oct,Jan,Oct,Mar,0
12/25/2015,0.00%,Dec,Jun,Sep,Dec,Sep,Oct,Nov,Sep,Aug,Mar,Jun,Oct,Sep,Nov,Jan,Jun,Nov,Jan,Oct,Mar,0
12/26/2015,0.00%,Dec,Jun,Oct,Dec,Sep,Oct,Nov,Sep,Aug,Mar,Jun,Feb,Oct,Nov,Jan,Jun,Nov,Jan,Oct,Mar,0
12/29/2015,0.00%,Dec,Jul,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Jul,Feb,Oct,Nov,Jan,Jul,Nov,Jan,Oct,Mar,0
12/30/2015,0.17%,Dec,Aug,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Aug,Jun,Oct,Nov,Jan,Aug,Nov,Jan,Sep,Mar,0
12/31/2015,-0.94%,Dec,Aug,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Aug,Oct,Oct,Oct,Jan,Aug,Nov,Jan,Sep,Mar,0
1/1/2016,0.00%,Dec,Sep,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Aug,Jan,Nov,Oct,Jan,Aug,Nov,Jan,Sep,Mar,0
1/2/2016,0.00%,Dec,Sep,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Aug,May,Nov,Oct,Jan,Sep,Nov,Jan,Sep,Mar,0
1/5/2016,2.10%,Dec,Oct,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Sep,Apr,Nov,Sep,Jan,Oct,Nov,Jan,Sep,Mar,1
1/6/2016,-0.49%,Dec,Nov,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Oct,Aug,Dec,Sep,Jan,Oct,Nov,Jan,Aug,Mar,0
1/7/2016,1.34%,Dec,Nov,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Oct,Nov,Dec,Sep,Jan,Nov,Nov,Jan,Aug,Mar,1
1/8/2016,1.37%,Dec,Nov,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Oct,Mar,Dec,Aug,Jan,Nov,Nov,Jan,Aug,Mar,1
1/9/2016,-0.41%,Dec,Dec,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Nov,Jul,Dec,Aug,Jan,Nov,Nov,Jan,Aug,Mar,0
1/12/2016,-0.10%,Dec,Jan,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Dec,Jul,Jan,Jul,Jan,Dec,Nov,Jan,Jul,Mar,0
1/13/2016,-1.39%,Dec,Feb,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Dec,Nov,Jan,Jul,Jan,Jan,Nov,Jan,Jul,Mar,-1
1/14/2016,0.25%,Dec,Feb,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Dec,Mar,Jan,Jul,Jan,Jan,Nov,Jan,Jul,Mar,0
1/15/2016,0.02%,Dec,Mar,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Dec,Jul,Jan,Jul,Jan,Jan,Nov,Jan,Jul,Mar,0
1/16/2016,0.49%,Jan,Mar,Oct,Dec,Sep,Nov,Nov,Sep,Aug,Mar,Jan,Nov,Jan,Jul,Jan,Feb,Nov,Jan,Jul,Mar,0
1/19/2016,-0.42%,Jan,Apr,Oct,Dec,Sep,Nov,Nov,Aug,Aug,Mar,Feb,Dec,Feb,Jul,Jan,Mar,Nov,Dec,Jun,Mar,0
1/20/2016,-0.27%,Jan,May,Oct,Dec,Sep,Nov,Nov,Aug,Aug,Mar,Feb,May,Feb,Jul,Jan,Mar,Nov,Dec,Jun,Mar,0
1/21/2016,1.43%,Jan,May,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,Feb,Sep,Feb,Jul,Jan,Apr,Nov,Dec,Jun,Mar,1
1/22/2016,-0.48%,Jan,Jun,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,Mar,Jan,Feb,Jul,Jan,Apr,Nov,Dec,Jun,Mar,0
1/23/2016,-0.02%,Jan,Jun,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,Mar,May,Mar,Jul,Jan,Apr,Nov,Dec,Jun,Mar,0
1/26/2016,0.94%,Jan,Aug,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,Apr,May,Mar,Aug,Jan,May,Nov,Dec,May,Mar,0
1/27/2016,0.63%,Jan,Aug,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,Apr,Sep,Mar,Aug,Jan,Jun,Dec,Dec,May,Mar,0
1/28/2016,0.24%,Jan,Aug,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,Apr,Dec,Apr,Aug,Jan,Jun,Dec,Dec,May,Mar,0
1/29/2016,-0.20%,Jan,Sep,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,May,Apr,Apr,Sep,Jan,Jul,Dec,Dec,May,Mar,0
1/30/2016,-0.20%,Jan,Sep,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,May,Aug,Apr,Sep,Jan,Jul,Dec,Dec,May,Mar,0
2/2/2016,1.32%,Jan,Oct,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,Jun,Jun,Apr,Oct,Jan,Aug,Dec,Dec,Apr,Mar,1
2/3/2016,0.18%,Jan,Nov,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,Jun,Oct,Apr,Oct,Jan,Aug,Dec,Dec,Apr,Mar,0
2/4/2016,0.31%,Jan,Nov,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,Jul,Feb,May,Nov,Jan,Sep,Dec,Dec,Apr,Mar,0
2/5/2016,2.15%,Jan,Dec,Oct,Dec,Sep,Dec,Nov,Aug,Aug,Mar,Jul,Jun,May,Nov,Jan,Sep,Dec,Dec,Apr,Mar,1
2/6/2016,-0.52%,Jan,Dec,Oct,Dec,Sep,Dec,Nov,Aug,Jul,Mar,Jul,Sep,May,Dec,Jan,Oct,Dec,Dec,Mar,Mar,0
2/9/2016,3.73%,Jan,Jan,Oct,Jan,Sep,Dec,Nov,Aug,Jul,Mar,Aug,Sep,May,Jan,Jan,Nov,Dec,Dec,Mar,Mar,1
2/10/2016,-0.19%,Jan,Feb,Oct,Jan,Aug,Dec,Nov,Aug,Jul,Mar,Aug,Feb,May,Jan,Dec,Nov,Dec,Dec,Mar,Mar,0
2/11/2016,-0.08%,Jan,Feb,Oct,Jan,Aug,Dec,Nov,Aug,Jul,Mar,Sep,Jun,May,Feb,Dec,Nov,Dec,Dec,Mar,Mar,0
2/12/2016,4.29%,Jan,Mar,Oct,Jan,Aug,Dec,Nov,Aug,Jul,Mar,Sep,Oct,Jun,Feb,Dec,Dec,Dec,Dec,Feb,Mar,1
2/13/2016,-0.10%,Jan,Mar,Oct,Jan,Aug,Dec,Nov,Aug,Jul,Mar,Sep,Feb,Jun,Mar,Dec,Dec,Dec,Dec,Feb,Mar,0
2/16/2016,-2.54%,Feb,May,Oct,Jan,Aug,Jan,Nov,Aug,Jul,Mar,Oct,Mar,Jun,Apr,Dec,Jan,Dec,Dec,Feb,Mar,-1
2/17/2016,0.11%,Feb,May,Oct,Jan,Aug,Jan,Nov,Aug,Jul,Mar,Nov,Jul,Jun,May,Dec,Feb,Dec,Dec,Feb,Mar,0
2/18/2016,0.04%,Feb,Jun,Oct,Jan,Aug,Jan,Nov,Aug,Jul,Mar,Nov,Nov,Jun,May,Dec,Feb,Dec,Dec,Feb,Mar,0
2/19/2016,0.01%,Feb,Jun,Oct,Jan,Aug,Jan,Nov,Aug,Jul,Mar,Nov,Apr,Jun,Jun,Dec,Feb,Dec,Dec,Jan,Mar,0
2/20/2016,1.74%,Feb,Jul,Nov,Jan,Aug,Jan,Nov,Aug,Jul,Mar,Nov,Aug,Jul,Jun,Dec,Mar,Dec,Dec,Jan,Mar,1
2/23/2016,-1.64%,Feb,Aug,Nov,Jan,Aug,Jan,Nov,Aug,Jul,Mar,Dec,Jul,Jul,Aug,Dec,Apr,Dec,Dec,Jan,Mar,-1
2/24/2016,0.85%,Feb,Aug,Nov,Jan,Aug,Jan,Nov,Aug,Jul,Mar,Jan,Nov,Jul,Aug,Dec,Apr,Dec,Dec,Jan,Mar,0
2/25/2016,2.41%,Feb,Sep,Nov,Jan,Aug,Jan,Nov,Aug,Jul,Mar,Jan,Mar,Jul,Sep,Dec,May,Dec,Dec,Dec,Mar,1
2/26/2016,-1.18%,Feb,Sep,Nov,Jan,Aug,Jan,Nov,Aug,Jul,Mar,Jan,Jun,Jul,Sep,Dec,May,Dec,Dec,Dec,Mar,-1
2/27/2016,-0.77%,Feb,Oct,Nov,Feb,Aug,Jan,Nov,Aug,Jul,Mar,Feb,Oct,Aug,Oct,Dec,May,Dec,Dec,Dec,Mar,0
3/1/2016,0.68%,Feb,Nov,Nov,Feb,Aug,Jan,Nov,Aug,Jul,Mar,Feb,Sep,Aug,Dec,Dec,Jun,Dec,Dec,Dec,Mar,0
3/2/2016,0.13%,Feb,Nov,Nov,Feb,Aug,Jan,Nov,Aug,Jul,Mar,Mar,Jan,Aug,Dec,Dec,Jul,Dec,Dec,Nov,Mar,0
3/3/2016,0.22%,Feb,Dec,Nov,Feb,Aug,Jan,Nov,Aug,Jul,Mar,Mar,Apr,Aug,Jan,Dec,Jul,Dec,Dec,Nov,Mar,0
3/4/2016,0.89%,Feb,Dec,Nov,Feb,Aug,Jan,Nov,Aug,Jul,Mar,Mar,Aug,Aug,Jan,Dec,Jul,Dec,Dec,Nov,Mar,0
3/5/2016,2.18%,Feb,Dec,Nov,Feb,Aug,Jan,Nov,Aug,Jul,Mar,Apr,Dec,Aug,Feb,Dec,Aug,Dec,Dec,Nov,Mar,1
3/8/2016,-0.75%,Feb,Feb,Nov,Feb,Aug,Jan,Nov,Aug,Jul,Apr,May,Dec,Sep,Apr,Nov,Sep,Dec,Dec,Oct,Apr,0
3/9/2016,-0.07%,Feb,Feb,Nov,Feb,Aug,Jan,Nov,Aug,Jul,Apr,May,Apr,Sep,Apr,Nov,Sep,Dec,Dec,Oct,Apr,0
3/10/2016,-1.63%,Feb,Mar,Nov,Feb,Aug,Feb,Nov,Aug,Jul,Apr,May,Sep,Sep,May,Nov,Oct,Dec,Dec,Oct,Apr,-1
3/11/2016,1.61%,Feb,Mar,Nov,Feb,Aug,Feb,Nov,Aug,Jul,Apr,May,Jan,Sep,May,Nov,Oct,Dec,Dec,Oct,Apr,1
3/12/2016,-0.14%,Feb,Apr,Nov,Feb,Aug,Feb,Nov,Aug,Jul,Apr,Jun,May,Sep,Jun,Nov,Oct,Dec,Dec,Oct,Apr,0
3/15/2016,-1.74%,Mar,May,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Jul,Jun,Oct,Jul,Nov,Nov,Dec,Dec,Sep,Apr,-1
3/16/2016,-0.87%,Mar,Jun,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Jul,Oct,Oct,Aug,Nov,Dec,Dec,Dec,Sep,Apr,0
3/17/2016,-0.28%,Mar,Jun,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Jul,Feb,Oct,Aug,Nov,Dec,Dec,Dec,Sep,Apr,0
3/18/2016,3.09%,Mar,Jun,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Aug,Jun,Oct,Sep,Nov,Jan,Dec,Dec,Sep,Apr,1
3/19/2016,-1.14%,Mar,Jul,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Aug,Oct,Oct,Sep,Nov,Jan,Dec,Dec,Sep,Apr,-1
3/22/2016,-0.58%,Mar,Aug,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Sep,Oct,Nov,Nov,Nov,Feb,Dec,Nov,Aug,Apr,0
3/23/2016,0.61%,Mar,Sep,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Sep,Feb,Nov,Dec,Nov,Feb,Dec,Nov,Aug,Apr,0
3/24/2016,-2.79%,Mar,Sep,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Sep,May,Nov,Dec,Nov,Mar,Dec,Nov,Aug,Apr,-1
3/25/2016,0.28%,Mar,Sep,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Oct,Sep,Nov,Dec,Nov,Mar,Dec,Nov,Aug,Apr,0
3/26/2016,0.00%,Mar,Oct,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Oct,Jan,Nov,Jan,Nov,Apr,Dec,Nov,Aug,Apr,0
3/29/2016,0.00%,Mar,Nov,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Nov,Dec,Dec,Feb,Nov,May,Dec,Nov,Jul,Apr,0
3/30/2016,0.41%,Mar,Nov,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Nov,Mar,Dec,Mar,Oct,May,Dec,Nov,Jul,Apr,0
3/31/2016,0.84%,Mar,Dec,Nov,Mar,Aug,Feb,Nov,Aug,Jul,Apr,Nov,Jul,Dec,Mar,Oct,May,Dec,Nov,Jul,Apr,0
4/1/2016,0.06%,Mar,Dec,Nov,Apr,Aug,Feb,Nov,Aug,Jul,Apr,Dec,Nov,Dec,Apr,Oct,Jun,Dec,Nov,Jul,Apr,0
4/2/2016,-1.89%,Mar,Jan,Nov,Apr,Aug,Feb,Nov,Aug,Jul,Apr,Dec,Mar,Dec,Apr,Oct,Jun,Dec,Nov,Jul,Apr,-1
4/5/2016,0.51%,Mar,Feb,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,Jan,Mar,Dec,May,Oct,Jul,Dec,Nov,Jun,Apr,0
4/6/2016,0.94%,Mar,Mar,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,Jan,Jul,Dec,Jun,Oct,Aug,Dec,Nov,Jun,Apr,0
4/7/2016,-0.80%,Mar,Mar,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,Feb,Nov,Dec,Jun,Oct,Aug,Dec,Nov,Jun,Apr,0
4/8/2016,1.69%,Mar,Apr,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,Feb,Apr,Dec,Jun,Oct,Aug,Dec,Nov,Jun,Apr,1
4/9/2016,-0.21%,Mar,Apr,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,Feb,Aug,Dec,Jul,Oct,Sep,Dec,Nov,May,Apr,0
4/12/2016,1.23%,Mar,May,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,Mar,Sep,Dec,Aug,Oct,Oct,Dec,Nov,May,Apr,1
4/13/2016,-0.01%,Mar,Jun,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,Mar,Jan,Dec,Aug,Oct,Oct,Dec,Nov,May,Apr,0
4/14/2016,-0.71%,Apr,Jun,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,Apr,May,Dec,Aug,Oct,Nov,Dec,Nov,May,Apr,0
4/15/2016,-0.96%,Apr,Jul,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,Apr,Sep,Dec,Aug,Oct,Nov,Dec,Nov,Apr,Apr,0
4/16/2016,-0.55%,Apr,Jul,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,Apr,Sep,Dec,Aug,Oct,Nov,Dec,Nov,Apr,Apr,0
4/19/2016,0.59%,Apr,Sep,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,May,Jan,Dec,Sep,Oct,Dec,Dec,Nov,Apr,Apr,0
4/20/2016,1.71%,Apr,Sep,Nov,Apr,Aug,Mar,Nov,Aug,Jun,Apr,May,Apr,Dec,Sep,Oct,Jan,Dec,Nov,Apr,Apr,1
